Date,Open,High,Low,Close,Volume
2007-01-12,487.69,505.0,481.2,505.0,55516500
2007-01-05,466.0,487.5,461.11,487.19,44887300
2006-12-29,456.52,468.58,454.59,460.48,23938200
2006-12-22,482.505,482.74,452.3405,455.58,59765900
2006-12-15,484.92,488.9,477.02,480.3,44048100
2006-12-08,483.0,492.4,479.35,484.11,44140300
2006-12-01,501.37,501.78,477.03,480.8,65227500
2006-11-24,498.4,513.0,492.65,505.0,39531000
2006-11-17,474.9,499.85,474.14,498.79,61017900
2006-11-10,473.77,481.74,468.6,473.55,51007800
2006-11-03,474.82,482.16,465.0615,471.798,56781300
2006-10-27,462.28,491.96,460.37,475.2,93082300
2006-10-20,427.7,460.1,416.702,459.67,77320500
2006-10-13,424.8,437.85,422.39,427.3,62884500
2006-10-06,401.9,421.91,398.19,420.5,57751300
2006-09-29,405.58,411.22,400.54,401.9,50592500
2006-09-22,410.0,418.69,392.74,403.78,91686300
2006-09-15,378.26,410.05,377.77,409.88,65821700
2006-09-08,379.87,385.4,376.72,377.85,29418000
2006-09-01,375.61,384.65,375.0,378.6,36565500
2006-08-25,378.1,379.26,372.26,373.26,35522000
2006-08-18,371.5,390.0,368.67,383.36,55048800
2006-08-11,371.5,384.68,368.0,368.5,44014700
2006-08-04,388.0,389.17,363.36,373.85,57099700
2006-07-28,392.82,393.89,377.95,388.12,58149200
2006-07-21,404.625,411.0,377.69,390.108,94226400
2006-07-14,423.44,425.23,398.61,403.5,59522100
2006-07-07,420.04,427.89,415.64,420.45,33708700
2006-06-30,406.75,419.33,401.01,419.33,48521000
2006-06-23,390.85,409.75,386.51,404.86,63224700
2006-06-16,386.85,392.25,378.12,390.7,65015600
2006-06-09,376.18,395.43,374.15,388.2904,82410300
2006-06-02,378.28,387.08,366.78,379.44,49873300
2006-05-26,367.85,385.88,365.25,381.35,77927300
2006-05-19,375.93,381.81,360.57,370.02,85830400
2006-05-12,395.11,411.71,373.55,374.13,78774600
2006-05-05,417.85,419.44,388.4,394.3,84424500
2006-04-28,439.34,444.7,416.3,417.94,82801700
2006-04-21,403.78,450.72,400.84,437.1,115886900
2006-04-13,407.61,419.1,400.5,402.16,65928100
2006-04-07,389.75,414.57,387.93,406.16,105640600
2006-03-31,367.25,399.0,365.0,390.0,172287500
2006-03-24,342.01,370.09,337.5,365.8,100798900
2006-03-17,339.72,352.37,332.62,339.79,126733400
2006-03-10,380.66,383.4,331.55,337.5,128471400
2006-03-03,381.2,397.54,338.51,378.18,183822300
2006-02-24,366.32,381.24,363.86,377.4,68327600
2006-02-17,344.3,372.14,337.83,368.75,165742800
2006-02-10,385.25,389.9,353.14,362.61,146873900
2006-02-03,429.39,439.6,372.57,381.555,175557800
2006-01-27,407.38,454.23,405.73,433.49,156491300
2006-01-20,464.21,469.9,394.74,399.4601,168651000
2006-01-13,466.15,475.11,460.94,466.25,97259000
2006-01-06,422.52,470.5,418.22,465.66,113831400
2005-12-30,431.86,431.86,413.74,414.86,56650300
2005-12-23,432.2,446.21,420.11,430.93,110659300
2005-12-16,414.63,432.5,409.95,430.15,88152700
2005-12-09,417.0,417.5,399.01,409.2,107160500
2005-12-02,429.82,431.24,395.56,417.7,130647500
2005-11-25,399.17,428.75,393.49,428.62,69642600
2005-11-18,392.12,404.5,390.95,400.21,82648600
2005-11-11,395.1,397.47,377.43,390.4,88208500
2005-11-04,360.24,391.79,359.51,390.43,114960100
2005-10-28,343.37,358.95,342.19,358.17,72438000
2005-10-21,297.5,346.43,294.56,339.9,116801400
2005-10-14,313.31,314.82,290.685,296.14,84930300
2005-10-07,313.63,321.28,308.0,312.99,82711200
2005-09-30,319.5,320.95,305.6,316.46,78980700
2005-09-23,301.0,319.22,300.71,315.36,93351800
2005-09-16,301.75,315.53,297.91,300.2,109906200
2005-09-09,289.0,299.28,285.28,299.09,45385600
2005-09-02,282.24,289.99,282.24,288.45,43767200
2005-08-26,281.24,285.02,273.35,283.58,58660400
2005-08-19,289.98,292.77,275.0,280.0,73092400
2005-08-12,293.6,295.65,280.62,289.721,62419100
2005-08-05,288.48,299.72,288.1,292.35,60058500
2005-07-29,302.39,303.29,286.99,287.76,81882700
2005-07-22,300.0,317.8,296.33,302.4,152478700
2005-07-15,296.4,306.75,290.93,301.19,89508600
2005-07-08,292.0,297.6,288.51,296.23,67180500
2005-07-01,298.9,309.25,289.22,291.25,158761100
2005-06-24,276.08,298.0,271.73,297.25,156760000
2005-06-17,279.82,284.19,267.43,280.3,133216400
2005-06-10,282.39,299.59,278.0,282.5,203171400
2005-06-03,269.56,292.89,269.37,280.26,188181300
2005-05-27,243.16,266.05,242.71,266.0,188251400
2005-05-20,229.68,241.67,228.57,241.61,87276900
2005-05-13,228.0,232.23,224.72,229.24,79370600
2005-05-06,222.05,229.88,220.21,228.02,107701100
2005-04-29,217.82,224.74,216.74,220.0,130328900
2005-04-22,184.58,224.0,183.49,215.81,162614400
2005-04-15,193.09,194.8,184.66,185.0,73957600
2005-04-08,179.95,195.1,179.84,192.05,73675000
2005-04-01,181.68,184.8,177.64,180.04,68726400
2005-03-24,179.27,182.17,177.25,179.25,43287700
2005-03-18,178.33,180.4,172.57,180.04,87962900
2005-03-11,187.78,189.85,177.15,177.8,94031000
2005-03-04,186.0,189.87,184.31,185.9,77517700
2005-02-25,196.5,198.9,182.23,185.87,129585100
2005-02-18,186.08,199.84,181.0,197.95,199355400
2005-02-11,205.26,206.4,185.25,187.4,147273500
2005-02-04,193.69,216.8,190.63,204.36,177906600
2005-01-28,188.69,194.7,176.29,190.34,111538800
2005-01-21,200.89,205.3,188.12,188.28,85294900
2005-01-14,194.5,200.01,190.5,199.97,78253100
2005-01-07,197.4,203.64,187.72,193.85,115657400
2004-12-31,189.43,199.88,189.1,192.79,52948300
2004-12-23,182.0,188.6,181.87,187.9,45698800
2004-12-17,172.03,180.69,169.45,180.08,86587100
2004-12-10,179.13,180.7,168.47,171.65,65210200
2004-12-03,180.255,183.0,177.51,180.4,76644600
2004-11-26,168.6,180.03,161.31,179.39,92991900
2004-11-19,180.45,188.32,165.73,169.4,152548400
2004-11-12,170.86,189.8,165.27,182.0,129133800
2004-11-05,193.5,201.6,168.55,169.35,143261600
2004-10-29,176.28,199.95,172.55,190.64,208665000
2004-10-22,143.12,180.17,139.6,172.43,157728500
2004-10-15,137.01,145.5,133.4,144.11,65540600
2004-10-08,135.275,139.88,132.24,137.73,66561800
2004-10-01,119.56,135.02,117.8,132.58,83394300
2004-09-24,116.95,124.1,116.77,119.83,43097600
2004-09-17,106.63,117.49,106.46,117.49,48124800
2004-09-10,101.01,106.56,99.61,105.33,23593600
2004-09-03,105.28,105.49,98.94,100.01,39523700
2004-08-27,110.76,113.48,103.57,106.15,55998500
